GeoFIPS,GeoName,LineCode,Description,2024
27900,"Joplin, MO-KS (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.091
27980,"Kahului-Wailuku, HI (Metropolitan Statistical Area)",1,RPPs: All items,109.393
27980,"Kahului-Wailuku, HI (Metropolitan Statistical Area)",2,  RPPs: Goods,111.562
27980,"Kahului-Wailuku, HI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,119.179
27980,"Kahului-Wailuku, HI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,190.585
27980,"Kahului-Wailuku, HI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,102.898
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",1,RPPs: All items,94.84
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,81.59
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,99.271
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
28100,"Kankakee, IL (Metropolitan Statistical Area)",1,RPPs: All items,96.394
28100,"Kankakee, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,93.643
28100,"Kankakee, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,92.856
28100,"Kankakee, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.419
28100,"Kankakee, IL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.59
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,92.543
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.12
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,86.642
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.034
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.373
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",1,RPPs: All items,100.079
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,94.824
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,93.555
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
28450,"Kenosha, WI (Metropolitan Statistical Area)",1,RPPs: All items,101.118
28450,"Kenosha, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,106.187
28450,"Kenosha, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,95.814
28450,"Kenosha, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,85.858
28450,"Kenosha, WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.334
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.132
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,77.884
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,81.242
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",1,RPPs: All items,86.447
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.235
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,56.496
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,75.908
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.809
28740,"Kingston, NY (Metropolitan Statistical Area)",1,RPPs: All items,100.709
28740,"Kingston, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,99.693
28740,"Kingston, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,110.173
28740,"Kingston, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,133.595
28740,"Kingston, NY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.754
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",1,RPPs: All items,109.422
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,110.254
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,115.763
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,136.764
28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,106.536
28940,"Knoxville, TN (Metropolitan Statistical Area)",1,RPPs: All items,92.569
28940,"Knoxville, TN (Metropolitan Statistical Area)",2,  RPPs: Goods,96.247
28940,"Knoxville, TN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,82.783
28940,"Knoxville, TN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,71.869
28940,"Knoxville, TN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.142
29020,"Kokomo, IN (Metropolitan Statistical Area)",1,RPPs: All items,89.648
29020,"Kokomo, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.318
29020,"Kokomo, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,59.252
29020,"Kokomo, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,86.257
29020,"Kokomo, IN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.141
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",1,RPPs: All items,91.769
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",2,  RPPs: Goods,93.8
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,69.386
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.528
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.446
29180,"Lafayette, LA (Metropolitan Statistical Area)",1,RPPs: All items,87.209
29180,"Lafayette, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,93.691
29180,"Lafayette, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,58.845
29180,"Lafayette, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,71.215
29180,"Lafayette, LA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.705
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",1,RPPs: All items,93.43
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.318
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,76.442
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,86.38
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.141
29340,"Lake Charles, LA (Metropolitan Statistical Area)",1,RPPs: All items,85.852
29340,"Lake Charles, LA (Metropolitan Statistical Area)",2,  RPPs: Goods,93.691
29340,"Lake Charles, LA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,51.752
29340,"Lake Charles, LA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,71.742
29340,"Lake Charles, LA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.705
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",1,RPPs: All items,94.098
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2,  RPPs: Goods,96.237
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,79.773
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.723
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.838
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",1,RPPs: All items,97.141
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.24
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,95.942
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,86.883
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.864
29540,"Lancaster, PA (Metropolitan Statistical Area)",1,RPPs: All items,98.257
29540,"Lancaster, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
29540,"Lancaster, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,93.815
29540,"Lancaster, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,107.265
29540,"Lancaster, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",1,RPPs: All items,94.991
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,83.472
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,95.519
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
29700,"Laredo, TX (Metropolitan Statistical Area)",1,RPPs: All items,86.956
29700,"Laredo, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
29700,"Laredo, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,59.746
29700,"Laredo, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,80.614
29700,"Laredo, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
29740,"Las Cruces, NM (Metropolitan Statistical Area)",1,RPPs: All items,90.212
29740,"Las Cruces, NM (Metropolitan Statistical Area)",2,  RPPs: Goods,96.144
29740,"Las Cruces, NM (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,62.982
29740,"Las Cruces, NM (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,77.918
29740,"Las Cruces, NM (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.54
29820,"Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",1,RPPs: All items,100.215
29820,"Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.271
29820,"Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,115.538
29820,"Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,90.646
29820,"Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.744
29940,"Lawrence, KS (Metropolitan Statistical Area)",1,RPPs: All items,90.243
29940,"Lawrence, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.027
29940,"Lawrence, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.636
29940,"Lawrence, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.291
29940,"Lawrence, KS (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.816
30020,"Lawton, OK (Metropolitan Statistical Area)",1,RPPs: All items,85.941
30020,"Lawton, OK (Metropolitan Statistical Area)",2,  RPPs: Goods,93.778
30020,"Lawton, OK (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,57.389
30020,"Lawton, OK (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,72.982
30020,"Lawton, OK (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.458
30140,"Lebanon, PA (Metropolitan Statistical Area)",1,RPPs: All items,93.214
30140,"Lebanon, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,100.684
30140,"Lebanon, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,66.039
30140,"Lebanon, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,108.444
30140,"Lebanon, PA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,97.726
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",1,RPPs: All items,91.16
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.217
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.925
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,72.591
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.363
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",1,RPPs: All items,94.736
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",2,  RPPs: Goods,97.171
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,69.003
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,134.381
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",5,  RPPs: Services: Other,103.191
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",1,RPPs: All items,92.889
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",2,  RPPs: Goods,96.246
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,77.093
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,74.587
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.892
30500,"Lexington Park, MD (Metropolitan Statistical Area)",1,RPPs: All items,100.76
30500,"Lexington Park, MD (Metropolitan Statistical Area)",2,  RPPs: Goods,99.663
30500,"Lexington Park, MD (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,103.809
30500,"Lexington Park, MD (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,106.4
30500,"Lexington Park, MD (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.322
30620,"Lima, OH (Metropolitan Statistical Area)",1,RPPs: All items,89.669
30620,"Lima, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,93.628
30620,"Lima, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,57.275
30620,"Lima, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,95.814
30620,"Lima, OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.939
30700,"Lincoln, NE (Metropolitan Statistical Area)",1,RPPs: All items,91.581
30700,"Lincoln, NE (Metropolitan Statistical Area)",2,  RPPs: Goods,94.101
30700,"Lincoln, NE (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,84.208
30700,"Lincoln, NE (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,76.817
30700,"Lincoln, NE (Metropolitan Statistical Area)",5,  RPPs: Services: Other,92.98
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",1,RPPs: All items,89.364
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2,  RPPs: Goods,93.577
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,68.295
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,74.635
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.295
30860,"Logan, UT-ID (Metropolitan Statistical Area)",1,RPPs: All items,95.927
30860,"Logan, UT-ID (Metropolitan Statistical Area)",2,  RPPs: Goods,96.43
30860,"Logan, UT-ID (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,90.959
30860,"Logan, UT-ID (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,77.857
30860,"Logan, UT-ID (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.96
30980,"Longview, TX (Metropolitan Statistical Area)",1,RPPs: All items,89.485
30980,"Longview, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
30980,"Longview, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,66.749
30980,"Longview, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,83.464
30980,"Longview, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
31020,"Longview-Kelso, WA (Metropolitan Statistical Area)",1,RPPs: All items,97.545
31020,"Longview-Kelso, WA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.028
31020,"Longview-Kelso, WA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,82.536
31020,"Longview-Kelso, WA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,98.455
31020,"Longview-Kelso, WA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.472
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",1,RPPs: All items,113.566
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,106.623
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,170.433
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,158.589
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,104.362
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",1,RPPs: All items,93.074
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2,  RPPs: Goods,96.23
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,78.558
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,74.957
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.796
31180,"Lubbock, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.317
31180,"Lubbock, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
31180,"Lubbock, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,76.357
31180,"Lubbock, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,82.768
31180,"Lubbock, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
31340,"Lynchburg, VA (Metropolitan Statistical Area)",1,RPPs: All items,89.363
31340,"Lynchburg, VA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.773
31340,"Lynchburg, VA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,63.912
31340,"Lynchburg, VA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.774
31340,"Lynchburg, VA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.612
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",1,RPPs: All items,88.528
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,96.269
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,58.916
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.482
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.667
31540,"Madison, WI (Metropolitan Statistical Area)",1,RPPs: All items,97.287
31540,"Madison, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.787
31540,"Madison, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,99.748
31540,"Madison, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,89.825
31540,"Madison, WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.411
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",1,RPPs: All items,105.657
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",2,  RPPs: Goods,97.687
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,134.22
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,133.535
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,103.687
31740,"Manhattan, KS (Metropolitan Statistical Area)",1,RPPs: All items,90.162
31740,"Manhattan, KS (Metropolitan Statistical Area)",2,  RPPs: Goods,94.027
31740,"Manhattan, KS (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,71.971
31740,"Manhattan, KS (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,88.365
31740,"Manhattan, KS (Metropolitan Statistical Area)",5,  RPPs: Services: Other,93.816
31860,"Mankato, MN (Metropolitan Statistical Area)",1,RPPs: All items,90.955
31860,"Mankato, MN (Metropolitan Statistical Area)",2,  RPPs: Goods,95.433
31860,"Mankato, MN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,79.884
31860,"Mankato, MN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,87.05
31860,"Mankato, MN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,92.193
31900,"Mansfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,88.872
31900,"Mansfield, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,93.628
31900,"Mansfield, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,54.919
31900,"Mansfield, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,96.245
31900,"Mansfield, OH (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.939
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",1,RPPs: All items,85.895
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,55.892
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,81.186
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
32780,"Medford, OR (Metropolitan Statistical Area)",1,RPPs: All items,101.433
32780,"Medford, OR (Metropolitan Statistical Area)",2,  RPPs: Goods,105.261
32780,"Medford, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,97.658
32780,"Medford, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,102.266
32780,"Medford, OR (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.298
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",1,RPPs: All items,92.179
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",2,  RPPs: Goods,96.221
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,79.807
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,74.097
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",5,  RPPs: Services: Other,95.372
32900,"Merced, CA (Metropolitan Statistical Area)",1,RPPs: All items,98.275
32900,"Merced, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,105.168
32900,"Merced, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,78.63
32900,"Merced, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,158.338
32900,"Merced, CA (Metropolitan Statistical Area)",5,  RPPs: Services: Other,100.267
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,114.155
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,103.556
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,155.551
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,97.235
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",5,  RPPs: Services: Other,109.113
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",1,RPPs: All items,91.682
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.318
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,68.451
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,86.422
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.141
33220,"Midland, MI (Metropolitan Statistical Area)",1,RPPs: All items,91.921
33220,"Midland, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.711
33220,"Midland, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,66.684
33220,"Midland, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,95.219
33220,"Midland, MI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.561
33260,"Midland, TX (Metropolitan Statistical Area)",1,RPPs: All items,95.783
33260,"Midland, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,93.757
33260,"Midland, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,101.497
33260,"Midland, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,83.24
33260,"Midland, TX (Metropolitan Statistical Area)",5,  RPPs: Services: Other,96.24
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",1,RPPs: All items,96.937
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,93.787
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,97.111
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,91.59
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,99.411
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",1,RPPs: All items,104.822
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2,  RPPs: Goods,103.065
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,111.838
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,93.493
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",5,  RPPs: Services: Other,104.419
33500,"Minot, ND (Metropolitan Statistical Area)",1,RPPs: All items,87.028
33500,"Minot, ND (Metropolitan Statistical Area)",2,  RPPs: Goods,95.701
33500,"Minot, ND (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,63.234
33500,"Minot, ND (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,72.897
33500,"Minot, ND (Metropolitan Statistical Area)",5,  RPPs: Services: Other,91.158
33540,"Missoula, MT (Metropolitan Statistical Area)",1,RPPs: All items,96.445
33540,"Missoula, MT (Metropolitan Statistical Area)",2,  RPPs: Goods,96.006
33540,"Missoula, MT (Metropolitan Statistical Area)",3,  RPPs: Services: Housing,94.945
33540,"Missoula, MT (Metropolitan Statistical Area)",4,  RPPs: Services: Utilities,72.081
33540,"Missoula, MT (Metropolitan Statistical Area)",5,  RPPs: Services: Other,98.715
33660,"Mobile, AL (Metropolitan Statistical Area)",1,RPPs: All items,88.098
